Calculated using 1 exponential

Prompt data : Prompt
Decay data : q0.04

The initial parameters are:

 Shift Value = 0 ch
               0 sec
 Shift Limit = 600 ch
               3.292181E-08 sec

 T1 Estimate = 39.67297 ch
               2.176844E-09 sec

 A Free
 B1 Free

 Prompt and decay LO = 2 ch
                       1.097394E-10 sec
 Prompt and decay HI = 4096 ch
                       2.247462E-07 sec

 Background on prompt = 0.2075472
 Time calibration = 5.486969E-11 sec/ch
---------------------------------------------
The fitted parameters are:

 Hi reduced to: 3496 ch

 SHIFT = 4.068911 ch
         2.232599E-10 sec
         S.Dev = 3.056815E-12 sec

 T1 = 79.69055 ch
      4.372596E-09 sec
      S.Dev = 1.505594E-11 sec

 A  = 0.3123557
      S.Dev = 1.888104E-02

 B1 = 4.722546E-02
      [100.00 Rel.Ampl]
      S.Dev = 1.596161E-04

 CHISQ = 0.7701366
 [ 3491 degrees of freedom ]

 Chi-squared Probability =        100%
 Durbin-Watson Parameter =   1.196938
 Negative residuals      =   58.25465%
 Residuals < 1 s.dev     =    84.8927%
 Residuals < 2 s.dev     =   97.59657%
 Residuals < 3 s.dev     =    98.8269%
 Residuals < 4 s.dev     =   99.17024%


Chan	Prompt	Decay	Fit	Residuals
140	0	1	0.3368033	0.6631967
141	0	0	0.3364984	-0.3364984
142	0	0	0.3361973	-0.3361973
143	0	1	0.3359	0.6640999
144	0	0	0.3356064	-0.3356064
145	0	1	0.3353165	0.6646835
146	0	0	0.3350302	-0.3350302
147	0	1	0.3347474	0.6652526
148	0	0	0.3344682	-0.3344682
149	0	2	0.3341924	1.177904
150	0	1	0.3339201	0.6660799
151	0	0	0.3336512	-0.3336512
152	0	0	0.3333857	-0.3333857
153	0	0	0.3331234	-0.3331234
154	0	0	0.3328644	-0.3328644
155	0	0	0.3326087	-0.3326087
156	0	0	0.3323561	-0.3323561
157	0	2	0.3321067	1.179379
158	0	0	0.3318604	-0.3318604
159	0	1	0.3316172	0.6683828
160	0	0	0.331377	-0.331377
161	0	0	0.3311398	-0.3311398
162	0	0	0.3309056	-0.3309056
163	0	2	0.3306743	1.180392
164	0	0	0.3304458	-0.3304458
165	0	1	0.3302202	0.6697798
166	0	1	0.3299975	0.6700026
167	0	1	0.3297775	0.6702225
168	0	0	0.3295602	-0.3295602
169	0	0	0.3293457	-0.3293457
170	0	1	0.3291338	0.6708662
171	0	0	0.3289246	-0.3289246
172	0	0	0.328718	-0.328718
173	0	0	0.3285139	-0.3285139
174	0	1	0.3283124	0.6716876
175	0	0	0.3281134	-0.3281134
176	0	0	0.3279169	-0.3279169
177	0	0	0.3277229	-0.3277229
178	0	0	0.3275313	-0.3275313
179	0	0	0.327342	-0.327342
180	0	3	0.3271551	1.543168
181	0	0	0.3269706	-0.3269706
182	0	0	0.3267883	-0.3267883
183	0	1	0.3266084	0.6733916
184	0	0	0.3264306	-0.3264306
185	0	1	0.3262551	0.6737449
186	0	0	0.3260818	-0.3260818
187	0	0	0.3259106	-0.3259106
188	0	0	0.3257416	-0.3257416
189	0	0	0.3255747	-0.3255747
190	0	0	0.3254098	-0.3254098
191	0	0	0.325247	-0.325247
192	0	0	0.3250863	-0.3250863
193	0	0	0.3249275	-0.3249275
194	0	0	0.3247707	-0.3247707
195	0	0	0.324616	-0.324616
196	0	1	0.324463	0.675537
197	0	1	0.3243121	0.6756879
198	0	0	0.324163	-0.324163
199	0	0	0.3240157	-0.3240157
200	0	0	0.3238703	-0.3238703
201	0	2	0.3237267	1.185304
202	0	0	0.3235849	-0.3235849
203	0	0	0.3234449	-0.3234449
204	0	1	0.3233066	0.6766934
205	0	1	0.3231701	0.6768299
206	0	0	0.3230352	-0.3230352
207	0	0	0.3229021	-0.3229021
208	0	0	0.3227705	-0.3227705
209	0	0	0.3226407	-0.3226407
210	0	1	0.3225124	0.6774876
211	0	0	0.3223858	-0.3223858
212	0	0	0.3222607	-0.3222607
213	0	0	0.3221371	-0.3221371
214	0	0	0.3220152	-0.3220152
215	0	0	0.3218947	-0.3218947
216	0	0	0.3217758	-0.3217758
217	0	0	0.3216583	-0.3216583
218	0	1	0.3215423	0.6784577
219	0	0	0.3214277	-0.3214277
220	0	0	0.3213146	-0.3213146
221	0	1	0.3212029	0.6787971
222	0	0	0.3210925	-0.3210925
223	0	0	0.3209836	-0.3209836
224	0	2	0.320876	1.18732
225	0	1	0.3207698	0.6792302
226	0	0	0.3206649	-0.3206649
227	0	1	0.3205612	0.6794388
228	0	1	0.3204589	0.6795411
229	0	1	0.3203579	0.6796421
230	0	0	0.3202581	-0.3202581
231	0	0	0.3201595	-0.3201595
232	0	1	0.3200622	0.6799378
233	0	0	0.3199661	-0.3199661
234	0	0	0.3198712	-0.3198712
235	0	1	0.3197775	0.6802225
236	0	0	0.3196849	-0.3196849
237	0	0	0.3195935	-0.3195935
238	0	0	0.3195033	-0.3195033
239	0	0	0.3194141	-0.3194141
240	0	0	0.3193261	-0.3193261
241	0	2	0.3192392	1.188477
242	0	0	0.3191534	-0.3191534
243	0	0	0.3190686	-0.3190686
244	0	0	0.3189849	-0.3189849
245	0	0	0.3189022	-0.3189022
246	0	0	0.3188206	-0.3188206
247	0	0	0.31874	-0.31874
248	0	1	0.3186603	0.6813396
249	0	2	0.3185817	1.188942
250	0	0	0.3185041	-0.3185041
251	0	0	0.3184274	-0.3184274
252	0	0	0.3183517	-0.3183517
253	0	0	0.3182769	-0.3182769
254	0	1	0.3182031	0.6817969
255	0	0	0.3181302	-0.3181302
256	0	0	0.3180582	-0.3180582
257	0	1	0.3179871	0.6820129
258	0	0	0.3179168	-0.3179168
259	0	0	0.3178475	-0.3178475
260	0	0	0.317779	-0.317779
261	0	1	0.3177114	0.6822886
262	0	0	0.3176446	-0.3176446
263	0	0	0.3175786	-0.3175786
264	0	1	0.3175135	0.6824865
265	0	1	0.3174492	0.6825508
266	0	0	0.3173857	-0.3173857
267	0	0	0.3173229	-0.3173229
268	0	0	0.317261	-0.317261
269	0	1	0.3171998	0.6828002
270	0	0	0.3171394	-0.3171394
271	0	0	0.3170798	-0.3170798
272	0	0	0.3170209	-0.3170209
273	0	0	0.3169627	-0.3169627
274	0	0	0.3169052	-0.3169052
275	0	0	0.3168485	-0.3168485
276	0	0	0.3167925	-0.3167925
277	0	1	0.3167371	0.6832628
278	1	0	0.3166825	-0.3166825
279	0	0	0.3166286	-0.3166286
280	0	1	0.3165753	0.6834247
281	1	0	0.3165227	-0.3165227
282	0	1	0.3508812	0.6491188
283	0	0	0.3529476	-0.3529476
284	0	0	0.3524414	-0.3524414
285	0	0	0.386352	-0.386352
286	0	0	0.387976	-0.387976
287	0	0	0.387033	-0.387033
288	0	0	0.3861018	-0.3861018
289	0	0	0.3851822	-0.3851822
290	0	0	0.384274	-0.384274
291	0	1	0.3833772	0.6166228
292	0	0	0.3824915	-0.3824915
293	0	0	0.3816169	-0.3816169
294	0	0	0.3807532	-0.3807532
295	0	0	0.3799003	-0.3799003
296	0	0	0.379058	-0.379058
297	0	0	0.3782262	-0.3782262
298	0	0	0.3774048	-0.3774048
299	0	1	0.3765936	0.6234064
300	0	0	0.3757926	-0.3757926
301	0	2	0.3750015	1.149047
302	0	2	0.3742203	1.1496
303	0	2	0.3734488	1.150145
304	0	0	0.372687	-0.372687
305	0	0	0.3719347	-0.3719347
306	0	0	0.3711917	-0.3711917
307	0	0	0.370458	-0.370458
308	0	0	0.3697335	-0.3697335
309	0	0	0.369018	-0.369018
310	0	0	0.3683114	-0.3683114
311	0	1	0.3676136	0.6323864
312	0	0	0.3669246	-0.3669246
313	0	3	0.3662441	1.5206
314	0	0	0.3655721	-0.3655721
315	0	0	0.3649085	-0.3649085
316	0	0	0.3642531	-0.3642531
317	0	0	0.3636059	-0.3636059
318	1	0	0.3629668	-0.3629668
319	0	0	0.3623357	-0.3623357
320	0	0	0.3617125	-0.3617125
321	0	1	0.361097	0.638903
322	0	0	0.3948997	-0.3948997
323	0	0	0.3964171	-0.3964171
324	0	0	0.3953688	-0.3953688
325	0	1	0.3943337	0.6056663
326	0	1	0.3933114	0.6066886
327	0	1	0.3923019	0.6076981
328	0	0	0.3913049	-0.3913049
329	0	0	0.3903204	-0.3903204
330	0	2	0.3893482	1.138903
331	0	0	0.3883881	-0.3883881
332	0	0	0.38744	-0.38744
333	0	0	0.3865036	-0.3865036
334	0	1	0.385579	0.614421
335	0	0	0.3846659	-0.3846659
336	0	1	0.3837642	0.6162359
337	0	0	0.3828737	-0.3828737
338	0	1	0.3819943	0.6180056
339	0	0	0.381126	-0.381126
340	0	0	0.3802684	-0.3802684
341	0	0	0.3794215	-0.3794215
342	1	1	0.3785852	0.6214148
343	0	0	0.3777593	-0.3777593
344	1	0	0.3769437	-0.3769437
345	1	0	0.3761383	-0.3761383
346	1	0	0.4097534	-0.4097534
347	0	1	0.4110856	0.5889144
348	1	0	0.4442649	-0.4442649
349	3	0	0.4795773	-0.4795773
350	2	0	0.5144492	-0.5144492
351	1	0	0.5144759	-0.5144759
352	1	0	0.5463659	-0.5463659
353	6	0	0.6672506	-0.6672506
354	3	0	0.7496327	-0.7496327
355	4	1	0.7843508	0.2156492
356	4	0	0.8154222	-0.8154222
357	2	0	1.06322	-1.06322
358	1	2	1.193728	0.5701201
359	3	1	1.356391	-0.3563907
360	4	0	1.520238	-1.520238
361	2	1	1.595197	-0.5951974
362	3	0	1.619371	-1.619371
363	2	2	1.726875	0.1931282
364	0	6	1.882889	1.680803
365	1	1	1.953326	-0.953326
366	1	1	2.05988	-1.05988
367	3	0	2.124895	-2.124895
368	2	0	2.108053	-2.108053
369	0	4	2.120071	0.9399644
370	7	0	2.134486	-2.134486
371	3	1	2.235567	-1.235567
372	10	2	2.298392	-0.2109949
373	6	3	2.279386	0.4160465
374	13	3	2.549804	0.2599205
375	18	0	2.664989	-2.664989
376	9	2	3.069841	-0.7564918
377	19	1	3.31845	-2.31845
378	32	4	3.855063	7.246852E-02
379	27	2	4.624595	-1.855869
380	44	3	5.009795	-1.160356
381	47	4	5.795494	-0.897747
382	59	7	7.168031	-6.350965E-02
383	83	2	8.348116	-4.488796
384	106	4	10.2356	-3.117802
385	107	4	12.28446	-4.142229
386	147	3	14.83848	-6.834948
387	136	7	18.44136	-4.324427
388	118	9	23.07516	-4.691721
389	152	12	27.76853	-4.551981
390	178	17	34.14349	-4.157907
391	161	17	40.08986	-5.600112
392	187	16	45.14511	-7.286277
393	198	22	51.55585	-6.301328
394	233	24	59.1249	-7.169841
395	242	30	65.94495	-6.56262
396	254	40	73.7543	-5.337024
397	303	46	82.02748	-5.311962
398	309	52	91.75264	-5.5127
399	386	62	101.8598	-5.062201
400	450	81	112.3909	-3.48788
401	516	92	124.957	-3.436007
402	606	115	137.7844	-2.124658
403	694	152	153.8147	-0.1471914
404	818	184	172.6716	0.8351418
405	822	233	194.3649	2.531068
406	945	278	219.9079	3.484133
407	932	326	249.2428	4.251189
408	1007	338	283.8791	2.943788
409	1057	394	318.6557	3.795791
410	998	459	358.3525	4.697824
411	986	497	397.3851	4.46834
412	974	584	439.1458	5.994109
413	1020	655	482.7979	6.728491
414	1023	621	523.5046	3.912357
415	990	688	562.9929	4.765852
416	873	752	601.429	5.490761
417	767	812	641.3448	5.988824
418	643	811	681.0409	4.563481
419	591	867	718.8187	5.032502
420	528	855	750.9389	3.558814
421	423	880	777.6797	3.449215
422	355	917	798.362	3.917772
423	314	940	816.1298	4.0402
424	260	929	830.7734	3.222709
425	193	838	840.4725	-8.541228E-02
426	185	835	846.7606	-0.4069909
427	137	870	850.9712	0.645137
428	103	894	852.6526	1.382862
429	77	1000	851.2303	4.70451
430	70	896	849.2632	1.561365
431	53	886	845.2105	1.37035
432	50	857	839.5776	0.5951366
433	26	868	832.7769	1.195549
434	30	888	825.6733	2.091546
435	21	777	817.8976	-1.467195
436	16	823	810.0342	0.4519601
437	12	788	801.2169	-0.4708311
438	10	789	792.606	-0.1283776
439	9	846	783.7246	2.141072
440	16	823	774.7081	1.683351
441	9	789	765.6141	0.832561
442	11	751	756.5338	-0.2019295
443	14	766	747.5168	0.6678257
444	11	768	738.9131	1.049584
445	4	756	730.1351	0.9406961
446	7	736	721.531	0.5333342
447	17	734	713.1708	0.7688184
448	4	714	704.7944	0.344512
449	8	672	696.2087	-0.9338725
450	4	658	687.8379	-1.163202
451	3	658	680.0154	-0.8582489
452	2	663	671.7581	-0.3401347
453	5	655	663.7355	-0.3413256
454	5	680	655.6523	0.9336923
455	4	622	647.6135	-1.027009
456	3	612	639.6284	-1.11681
457	8	575	631.8698	-2.371635
458	6	618	624.2177	-0.2501131
459	2	615	616.6176	-6.522852E-02
460	4	583	609.0657	-1.07953
461	6	609	601.8218	0.2908763
462	1	530	594.5974	-2.805932
463	3	543	587.283	-1.900366
464	3	565	580.1339	-0.6366858
465	1	576	573.1672	0.1180344
466	1	530	566.0766	-1.567067
467	2	595	559.1452	1.469903
468	2	523	552.3067	-1.281493
469	3	549	545.4666	0.1508013
470	1	496	538.7054	-1.917531
471	3	522	532.072	-0.4408377
472	3	489	525.5245	-1.651694
473	3	516	519.102	-0.1365575
474	3	513	512.676	1.430652E-02
475	2	404	506.4106	-5.095115
476	1	473	500.2297	-1.252022
477	1	458	494.1258	-1.688049
478	0	428	488.0982	-2.904955
479	2	450	482.1022	-1.513312
480	3	461	476.1344	-0.7048779
