Calculated using 1 exponential

Prompt data : Prompt
Decay data : q0.01

The initial parameters are:

 Shift Value = 0 ch
               0 sec
 Shift Limit = 600 ch
               3.292181E-08 sec

 T1 Estimate = 198.9417 ch
               1.091587E-08 sec

 A Free
 B1 Free

 Prompt and decay LO = 2 ch
                       1.097394E-10 sec
 Prompt and decay HI = 4096 ch
                       2.247462E-07 sec

 Background on prompt = 0.2075472
 Time calibration = 5.486969E-11 sec/ch
---------------------------------------------
The fitted parameters are:

 Hi reduced to: 3496 ch

 SHIFT = -0.2209551 ch
         -1.212373E-11 sec
         S.Dev = 6.627554E-12 sec

 T1 = 178.4492 ch
      9.79145E-09 sec
      S.Dev = 3.130236E-11 sec

 A  = 0.4327375
      S.Dev = 2.176531E-02

 B1 = 3.954883E-02
      [100.00 Rel.Ampl]
      S.Dev = 9.76751E-05

 CHISQ = 1.289603
 [ 3491 degrees of freedom ]

 Chi-squared Probability = 1.9288E-20%
 Durbin-Watson Parameter =   1.053483
 Negative residuals      =   45.00715%
 Residuals < 1 s.dev     =   77.25322%
 Residuals < 2 s.dev     =   96.33762%
 Residuals < 3 s.dev     =   98.54077%
 Residuals < 4 s.dev     =   99.02718%


Chan	Prompt	Decay	Fit	Residuals
618	0	290	289.4352	3.316912E-02
619	0	279	287.8202	-0.528051
620	0	283	286.2142	-0.1910645
621	0	291	284.6241	0.3737628
622	1	315	283.0602	1.799602
623	0	298	281.4809	0.9569278
624	0	296	279.9103	0.9351925
625	0	286	278.3486	0.4524384
626	0	227	276.7955	-3.305046
627	0	256	275.2512	-1.203197
628	0	263	273.7155	-0.6607432
629	0	268	272.1883	-0.2558389
630	0	268	270.6697	-0.1630765
631	0	266	269.1595	-0.1937242
632	0	250	267.6578	-1.11678
633	0	254	266.1646	-0.7632718
634	0	248	264.6796	-1.059155
635	0	250	263.2029	-0.8350274
636	0	261	261.7345	-4.546612E-02
637	0	244	260.2743	-1.041857
638	0	251	258.8223	-0.493737
639	0	267	257.3784	0.588835
640	0	275	255.9494	1.148795
641	1	248	254.5458	-0.4156592
642	0	241	253.1258	-0.7810901
643	0	250	251.7137	-0.1083829
644	0	241	250.3095	-0.5996763
645	0	264	248.9131	0.9285325
646	0	218	247.5246	-1.999657
647	0	252	246.1438	0.368906
648	0	256	244.7707	0.701829
649	0	226	243.4053	-1.157785
650	0	246	242.0475	0.2519992
651	0	239	240.6973	-0.1097919
652	0	182	239.3547	-4.251414
653	0	201	238.0265	-2.611645
654	1	261	236.723	1.502706
655	0	219	235.4095	-1.10885
656	1	222	234.1207	-0.8134859
657	0	232	232.8148	-5.349351E-02
658	0	245	231.5162	0.861448
659	0	210	230.2249	-1.39565
660	0	206	228.9476	-1.598838
661	1	224	227.6949	-0.246879
662	0	224	226.425	-0.1620253
663	0	204	225.1621	-1.481643
664	0	222	223.9063	-0.1279391
665	0	204	222.6575	-1.306283
666	0	244	221.4156	1.445817
667	0	201	220.1807	-1.352904
668	0	224	218.9527	0.337234
669	0	204	217.7316	-0.9614052
670	0	214	216.5173	-0.1720793
671	0	218	215.3098	0.1822034
672	0	180	214.109	-2.542336
673	0	220	212.9149	0.4776741
674	0	231	211.7345	1.26758
675	1	195	210.5779	-1.115559
676	0	228	209.4036	1.231577
677	0	224	208.2358	1.053287
678	0	193	207.0746	-1.013112
679	0	194	205.9198	-0.855795
680	0	205	204.7715	1.595703E-02
681	0	211	203.6297	0.5073956
682	0	187	202.4942	-1.133045
683	0	200	201.365	-9.652046E-02
684	0	198	200.2422	-0.1593432
685	0	196	199.1256	-0.2232568
686	0	173	198.0152	-1.901874
687	0	196	196.9111	-6.508091E-02
688	0	199	195.8132	0.2259083
689	0	176	194.7213	-1.411174
690	0	167	193.6356	-2.061126
691	0	217	192.556	1.659369
692	0	205	191.4824	0.9441129
693	0	218	190.4147	1.86831
694	0	204	189.3531	1.02549
695	0	176	188.2974	-0.9269487
696	0	172	187.2475	-1.162614
697	0	204	186.2105	1.245516
698	1	186	185.1966	5.890969E-02
699	0	188	184.1641	0.2797612
700	0	191	183.1374	0.5689207
701	0	176	182.1233	-0.4615581
702	1	178	181.1322	-0.2347719
703	0	177	180.1225	-0.2346978
704	0	168	179.1183	-0.8577968
705	0	175	178.1198	-0.2358345
706	0	184	177.1268	0.5066956
707	0	158	176.1394	-1.443096
708	0	165	175.1575	-0.790764
709	0	165	174.1812	-0.7147529
710	0	161	173.2102	-0.9623014
711	0	172	172.2447	-1.865976E-02
712	0	155	171.2846	-1.308011
713	0	162	170.3298	-0.6544548
714	0	153	169.3804	-1.324281
715	0	172	168.4363	0.2717265
716	0	171	167.4975	0.2678419
717	0	142	166.5639	-2.061357
718	0	165	165.6355	-4.947702E-02
719	0	159	164.7124	-0.4530205
720	0	170	163.7943	0.4759522
721	0	135	162.8814	-2.399652
722	0	180	161.9736	1.343605
723	0	151	161.0709	-0.8195601
724	0	150	160.1732	-0.8306423
725	0	148	159.2806	-0.9272591
726	0	190	158.3929	2.293018
727	0	145	157.5102	-1.038918
728	0	160	156.6324	0.2662297
729	0	148	155.7596	-0.6378325
730	0	170	154.8916	1.158764
731	0	173	154.0284	1.442382
732	0	145	153.1701	-0.6784915
733	0	151	152.3166	-0.1071425
734	0	135	151.4678	-1.417325
735	0	132	150.6238	-1.620996
736	0	139	149.7845	-0.9147307
737	0	142	148.9568	-0.5838019
738	1	145	148.1511	-0.2616853
739	0	172	147.3256	1.881404
740	0	151	146.5048	0.3658161
741	0	161	145.6885	1.206716
742	0	135	144.8837	-0.8506506
743	1	149	144.1007	0.4013644
744	0	123	143.2979	-1.830198
745	0	131	142.4995	-1.004718
746	0	137	141.7056	-0.4020302
747	0	136	140.9162	-0.4215592
748	0	150	140.1311	0.8057895
749	0	125	139.3505	-1.283546
750	0	126	138.5811	-1.120811
751	1	121	137.8333	-1.530304
752	0	148	137.0655	0.8988073
753	0	151	136.302	1.196106
754	0	128	135.5428	-0.6666917
755	0	136	134.7877	0.1039522
756	0	120	134.0369	-1.28139
757	0	133	133.2903	-2.517472E-02
758	0	130	132.5479	-0.2234654
759	0	151	131.8096	1.561691
760	0	143	131.0755	0.9971806
761	0	130	130.3454	-3.029341E-02
762	0	128	129.6194	-0.1431388
763	0	137	128.8975	0.6922427
764	0	137	128.1796	0.7535754
765	0	116	127.4658	-1.064568
766	0	151	126.7559	1.972959
767	0	121	126.0499	-0.4590863
768	0	148	125.348	1.861985
769	0	126	124.6499	0.1202742
770	0	115	123.9558	-0.8351308
771	0	130	123.2655	0.5906525
772	0	130	122.5791	0.6508545
773	0	115	121.8965	-0.6431054
774	0	99	121.2178	-2.232971
775	0	119	120.5428	-0.1414283
776	0	110	119.8716	-0.9412213
777	0	146	119.2042	2.217639
778	0	122	118.5405	0.3132128
779	0	110	117.8804	-0.7513704
780	0	111	117.231	-0.5914207
781	1	132	116.6026	1.340172
782	0	115	115.9534	-8.890711E-02
783	0	97	115.3079	-1.858883
784	0	116	114.6659	0.1238651
785	0	118	114.0276	0.3656923
786	0	109	113.3928	-0.4207531
787	0	107	112.7616	-0.5569901
788	0	108	112.1338	-0.3977792
789	0	109	111.5096	-0.2403795
790	0	108	110.8889	-0.2779853
791	0	121	110.2717	0.9753029
792	0	123	109.6579	1.203019
793	0	110	109.0475	9.081798E-02
794	0	106	108.4405	-0.2370466
795	0	109	107.837	0.1113983
796	0	103	107.2368	-0.4174622
797	0	98	106.6399	-0.8727648
798	0	100	106.0464	-0.6046425
799	0	111	105.4562	0.5261899
800	0	103	104.8694	-0.184193
801	0	112	104.2858	0.728928
802	0	98	103.7123	-0.5770282
803	1	108	103.1594	0.4657847
804	0	124	102.5854	1.923091
805	0	107	102.0145	0.4819639
806	0	105	101.4469	0.3467509
807	0	94	100.8824	-0.7098622
808	0	99	100.321	-0.1327692
809	0	122	99.76285	2.013257
810	0	96	99.20777	-0.3273918
811	0	94	98.65581	-0.4802099
812	0	102	98.10691	0.3854733
813	0	110	97.5611	1.186003
814	0	91	97.01833	-0.630892
815	0	99	96.47858	0.2534118
816	0	116	95.94186	1.862351
817	0	102	95.41503	0.6520091
818	1	108	94.90852	1.259728
819	0	109	94.38058	1.400286
820	0	93	93.85559	-8.872063E-02
821	0	111	93.33353	1.676827
822	0	100	92.81438	0.7185623
823	0	85	92.29814	-0.7915946
824	0	79	91.78477	-1.4384
825	0	92	91.27429	7.566029E-02
826	0	84	90.76665	-0.7383026
827	0	97	90.26185	0.6841556
828	0	107	89.75988	1.666665
829	0	80	89.2607	-1.035378
830	0	92	88.76431	0.3373437
831	0	90	88.2707	0.1822844
832	0	89	87.77984	0.1293368
833	0	74	87.29173	-1.545133
834	0	98	86.80636	1.130729
835	0	88	86.32368	0.1786958
836	0	95	85.84371	0.9394153
837	0	111	85.36642	2.433031
838	0	100	84.8918	1.51082
839	0	80	84.41982	-0.4941512
840	0	100	83.9505	1.60495
841	0	92	83.48378	0.8878773
842	0	78	83.01968	-0.5683673
843	0	80	82.55817	-0.2860117
844	0	74	82.09924	-0.9415179
845	0	85	81.64288	0.3641313
846	0	87	81.18906	0.6229985
847	0	91	80.73779	1.075772
848	0	85	80.28902	0.510977
849	0	90	79.84277	1.070666
850	0	72	79.39901	-0.8719817
851	0	80	78.95774	0.1165281
852	0	78	78.51892	-5.875622E-02
853	0	85	78.08257	0.7503011
854	0	75	77.64864	-0.305839
855	0	62	77.21715	-1.93258
856	0	88	76.78806	1.195197
857	0	66	76.36137	-1.275396
858	0	66	75.93707	-1.223169
859	0	84	75.51514	0.9257745
860	0	93	75.09557	1.856603
861	0	76	74.67834	0.1516051
862	0	74	74.26344	-3.062463E-02
863	0	77	73.85086	0.3588777
864	0	69	73.44058	-0.5345833
865	0	80	73.03261	0.7789781
866	0	74	72.62691	0.1596188
867	0	70	72.22347	-0.2657558
868	0	73	71.8223	0.1378398
869	0	80	71.42336	0.9588981
870	0	79	71.02665	0.897072
871	0	96	70.63216	2.589094
872	0	78	70.23988	0.878661
873	0	58	69.84978	-1.555952
874	0	74	69.46186	0.527548
875	0	71	69.07611	0.2283236
876	0	71	68.69252	0.2738475
877	0	67	68.31108	-0.160174
878	0	78	67.93176	1.140003
879	0	76	67.55457	0.9687578
880	0	72	67.17948	0.5681036
881	0	44	66.80648	-3.438206
882	0	65	66.43557	-0.1780605
883	0	78	66.06674	1.351175
884	0	75	65.69997	1.073875
885	0	76	65.34212	1.222542
886	1	64	65.00368	-0.1254597
887	0	67	64.64285	0.2879723
888	0	68	64.28403	0.4506279
889	0	69	63.92722	0.6106915
890	0	64	63.5724	5.345058E-02
891	0	79	63.21957	1.775437
892	0	73	62.8687	1.185779
893	0	57	62.5198	-0.7311152
894	0	68	62.17285	0.706646
895	0	63	61.82784	0.1476789
896	0	66	61.48475	0.5557895
897	0	60	61.14357	-0.1476347
898	0	61	60.80431	2.505556E-02
899	0	69	60.46695	1.027259
900	0	54	60.13147	-0.8343868
901	0	65	59.79786	0.6452461
902	0	72	59.46611	1.477133
903	0	49	59.13623	-1.448032
904	0	73	58.80818	1.661027
905	0	62	58.48197	0.44679
906	0	57	58.15758	-0.1533254
907	0	59	57.83501	0.1516692
908	0	61	57.51423	0.4463068
909	0	66	57.19525	1.08379
910	0	61	56.87805	0.5277614
911	0	63	56.56262	0.8110334
912	0	64	56.24896	0.9688797
913	0	65	55.93705	1.12412
914	0	63	55.62688	0.9289253
915	0	69	55.31845	1.647065
916	0	50	55.01174	-0.7087668
917	0	57	54.70674	0.3037495
918	0	53	54.40345	-0.1927782
919	0	37	54.10184	-2.811526
920	0	64	53.80193	1.274758
921	0	59	53.5037	0.7155573
922	0	51	53.20713	-0.3090601
923	0	54	52.91221	0.1480291
924	0	50	52.61895	-0.3703755
925	0	44	52.32732	-1.255391
926	0	56	52.03733	0.5295345
927	0	58	51.74895	0.8208029
928	0	41	51.46219	-1.633919
929	0	49	51.17702	-0.3110035
930	0	63	50.89346	1.525281
931	0	45	50.61147	-0.836509
932	0	47	50.33107	-0.4858865
933	0	60	50.05223	1.284251
934	0	56	49.77495	0.8318571
935	0	56	49.49921	0.8687041
936	0	61	49.22503	1.507631
937	0	67	48.95236	2.20487
938	0	57	48.68123	1.101848
939	0	59	48.41161	1.378491
940	0	57	48.14349	1.173073
941	0	48	47.87688	0.0177713
942	0	62	47.61175	1.82731
943	0	54	47.34811	0.9052081
944	0	52	47.08593	0.6814584
945	0	52	46.82523	0.717611
946	0	51	46.56598	0.6208866
947	0	55	46.30818	1.172004
948	0	44	46.05182	-0.3093239
949	0	62	45.79689	2.057796
950	0	47	45.54339	0.2124681
951	0	40	45.29131	-0.8366289
952	0	42	45.04063	-0.4691789
953	0	58	44.79135	1.73438
954	0	42	44.54346	-0.3924651
955	0	40	44.29697	-0.6794101
956	0	48	44.05185	0.569867
957	0	44	43.80809	2.893092E-02
958	0	56	43.56571	1.661602
959	0	50	43.32467	0.9440344
960	0	60	43.08498	2.183719
961	0	33	42.84663	-1.714079
962	0	51	42.60962	1.174888
963	0	54	42.37393	1.582108
964	0	41	42.13955	-0.1779677
965	0	57	41.90648	1.999185
966	0	37	41.67472	-0.7685193
967	0	56	41.44426	1.945093
968	0	52	41.21508	1.4956
969	0	43	40.99406	0.3059023
970	1	45	40.79168	0.6273388
971	0	41	40.56615	6.775647E-02
972	0	49	40.34187	1.236875
973	0	41	40.11886	0.1376112
974	0	35	39.89708	-0.8277581
975	0	61	39.67655	2.730188
976	0	44	39.45724	0.6848461
977	0	36	39.23917	-0.5398617
978	0	44	39.02231	0.7504147
979	0	29	38.80667	-1.821052
980	0	35	38.59223	-0.6071973
981	0	40	38.37899	0.2563048
982	0	41	38.16694	0.4424498
983	0	47	37.95607	1.319193
984	0	37	37.74638	-0.1227047
985	0	47	37.53787	1.380194
986	0	51	37.33052	1.91411
987	0	35	37.12432	-0.3590764
988	0	59	36.91929	2.874664
989	0	39	36.7154	0.3658293
990	0	36	36.51264	-8.544032E-02
991	0	43	36.31102	1.02006
992	0	46	36.11053	1.458123
993	0	31	35.91116	-0.8820696
994	0	41	35.71289	0.8257071
995	0	45	35.51574	1.41383
996	0	28	35.31969	-1.383292
997	0	36	35.12474	0.1458772
998	0	44	34.93087	1.367222
999	0	39	34.74498	0.6813492
1000	1	32	34.57751	-0.4556445
1001	0	30	34.3867	-0.8008988
1002	0	33	34.19696	-0.2083641
1003	0	51	34.00828	2.379317
1004	0	54	33.82066	2.746061
1005	0	36	33.63408	0.3943202
1006	0	31	33.44854	-0.4397714
1007	0	38	33.26405	0.7682732
1008	0	37	33.08058	0.644349
1009	0	46	32.89814	1.931764
1010	0	28	32.71672	-0.8913757
1011	0	34	32.53631	0.2510211
1012	0	30	32.35691	-0.4303104
1013	0	24	32.1785	-1.66943
1014	0	37	32.00111	0.8218131
1015	0	28	31.8247	-0.7227995
1016	0	30	31.64927	-0.3011147
1017	0	31	31.47483	-8.528244E-02
1018	0	22	31.30136	-1.983057
1019	0	35	31.12886	0.6543413
1020	0	39	30.95733	1.287858
1021	0	29	30.78675	-0.3317913
1022	0	35	30.61713	0.7408405
1023	0	35	30.44845	0.769352
1024	0	35	30.28072	0.797704
1025	0	38	30.11393	1.27929
1026	0	31	29.94806	0.1889335
1027	0	44	29.78312	2.143275
1028	0	30	29.61911	6.954066E-02
1029	0	26	29.45601	-0.6777799
1030	0	31	29.29383	0.3064381
1031	0	39	29.13254	1.580058
1032	0	33	28.97216	0.7011566
1033	0	34	28.81268	0.8896182
1034	0	28	28.65409	-0.1236105
1035	0	29	28.49638	9.351991E-02
1036	0	30	28.33956	0.3031543
1037	0	29	28.18361	0.1516
1038	0	29	28.02853	0.1803967
1039	0	34	27.87432	1.050545
1040	0	27	27.72097	-0.1387515
1041	0	33	27.56848	0.945506
1042	0	30	27.41684	0.4716177
1043	0	34	27.26605	1.154863
1044	0	23	27.1161	-0.8582667
1045	0	21	26.96699	-1.302104
1046	0	25	26.81871	-0.3637424
1047	0	34	26.67126	1.256868
1048	0	28	26.52464	0.278817
1049	0	28	26.37883	0.3063716
1050	0	42	26.23384	2.432771
1051	0	37	26.08966	1.793649
1052	0	27	25.94629	0.2027875
1053	0	25	25.80371	-0.1607418
1054	0	24	25.66193	-0.3392408
1055	0	22	25.52095	-0.7506688
1056	0	23	25.38075	-0.4964208
1057	0	31	25.24134	1.034286
1058	0	36	25.1027	1.816216
1059	0	29	24.96484	0.7493101
1060	0	26	24.82775	0.2298969
1061	0	22	24.69143	-0.5738142
1062	0	15	24.55586	-2.467314
1063	0	23	24.42106	-0.2963116
1064	0	24	24.28701	-5.858571E-02
1065	0	23	24.15371	-0.2405646
1066	0	25	24.02115	0.1957703
1067	0	26	23.88934	0.4139353
1068	0	22	23.75826	-0.3748612
1069	0	28	23.62791	0.826248
1070	0	23	23.49829	-0.1039005
1071	0	29	23.36939	1.045577
1072	0	31	23.24122	1.393518
1073	0	21	23.11376	-0.4612607
1074	0	25	22.98702	0.4025967
1075	0	19	22.86098	-0.8857694
1076	0	34	22.73565	1.931821
1077	0	30	22.61101	1.349038
1078	0	22	22.48708	-0.1038453
1079	0	28	22.36383	1.065136
1080	0	24	22.24128	0.3589977
1081	0	38	22.11941	2.576173
1082	0	27	21.99822	0.9625933
1083	0	25	21.87771	0.6244583
1084	0	23	21.75787	0.2590021
1085	0	26	21.6387	0.8553209
1086	0	23	21.5202	0.3085595
1087	0	19	21.40236	-0.5511389
1088	0	20	21.28518	-0.2873748
1089	0	23	21.16865	0.3818626
1090	0	21	21.05277	-1.151591E-02
1091	0	23	20.93755	0.4300514
1092	0	32	20.82296	1.97584
1093	0	20	20.70902	-0.158541
1094	0	26	20.59571	1.059868
1095	0	19	20.48304	-0.3402318
1096	0	29	20.37099	1.602366
1097	0	16	20.25957	-1.064893
1098	0	22	20.14878	0.3946817
1099	0	16	20.0386	-1.009651
1100	0	18	19.92904	-0.4546793
1101	0	23	19.82009	0.6630568
1102	0	25	19.71175	1.05765
1103	0	24	19.60402	0.8973259
1104	0	20	19.49689	0.1124999
1105	0	25	19.39035	1.12193
1106	0	20	19.28441	0.1600098
1107	0	23	19.17907	0.7967195
1108	0	18	19.07431	-0.2532174
1109	0	23	18.97014	0.8402842
1110	0	15	18.86655	-0.9983386
1111	0	23	18.76354	0.8833637
1112	0	19	18.6611	0.0777489
1113	0	26	18.55924	1.459254
1114	0	23	18.45794	0.9470844
1115	0	16	18.35722	-0.589304
1116	0	32	18.25705	2.429433
1117	0	15	18.15744	-0.8152485
1118	0	27	18.0584	1.720813
1119	0	25	17.9599	1.40802
1120	0	17	17.86195	-0.2090545
1121	0	24	17.76456	1.272804
1122	0	22	17.6677	0.9236487
1123	0	11	17.57139	-1.981349
1124	0	20	17.47562	0.5644689
1125	0	21	17.38038	0.7898661
1126	0	14	17.28567	-0.8781331
1127	0	18	17.1915	0.1905662
1128	0	19	17.10473	0.4348046
1129	1	16	17.03584	-0.2589612
1130	0	18	16.94306	0.2491223
1131	0	16	16.8508	-0.2127004
1132	0	22	16.75905	1.117373
1133	0	24	16.66782	1.496675
1134	0	19	16.5771	0.5558525
1135	0	16	16.48688	-0.1217194
1136	0	20	16.39717	0.8056183
1137	0	21	16.30795	1.023889
1138	0	18	16.21924	0.4197291
1139	0	18	16.13102	0.4405225
1140	0	12	16.0433	-1.167199
1141	0	14	15.95606	-0.5227794
1142	0	19	15.86931	0.7182286
1143	0	13	15.78305	-0.7718794
1144	0	16	15.69727	0.0756824
1145	0	19	15.61197	0.7772674
1146	0	12	15.52715	-1.018199
1147	0	13	15.4428	-0.6775097
1148	0	20	15.35892	1.037778
1149	0	16	15.27551	0.1811233
1150	0	13	15.19256	-0.6081076
1151	0	19	15.11008	0.892408
1152	0	33	15.02806	3.128513
1153	0	20	14.9465	1.129997
1154	0	17	14.8654	0.5177176
1155	0	15	14.78474	5.557904E-02
1156	0	26	14.70454	2.215222
1157	0	18	14.62479	0.795545
1158	0	18	14.54548	0.814238
1159	0	13	14.46662	-0.406766
1160	0	13	14.38819	-0.385015
1161	0	8	14.31021	-2.230995
1162	0	20	14.23266	1.289617
1163	0	14	14.15554	-4.157019E-02
1164	0	14	14.07886	-2.107502E-02
1165	0	20	14.0026	1.34106
1166	0	12	13.92677	-0.5562101
1167	0	17	13.85136	0.763657
1168	0	17	13.77638	0.7818437
1169	0	15	13.70181	0.3351915
1170	0	16	13.62766	0.5930851
1171	0	12	13.56081	-0.4505671
1172	1	17	13.51173	0.8460304
1173	0	16	13.43864	0.6403399
1174	0	13	13.36596	-0.1014993
1175	0	10	13.29369	-1.041556
1176	0	15	13.22182	0.4591246
1177	0	8	13.15035	-1.820924
1178	0	17	13.07928	0.9509136
1179	0	20	13.00861	1.563322
1180	0	13	12.93833	1.710294E-02
1181	0	11	12.86845	-0.5633595
1182	0	18	12.79896	1.225897
1183	0	18	12.72985	1.242185
1184	0	19	12.66114	1.454235
1185	0	16	12.5928	0.8517997
1186	0	13	12.52485	0.1317829
1187	0	14	12.45728	0.41231
1188	0	16	12.39008	0.9024794
1189	0	14	12.32326	0.4481273
1190	0	17	12.25681	1.150391
1191	0	13	12.19074	0.2244482
1192	0	15	12.12503	0.7423132
1193	0	20	12.0597	1.775506
1194	0	15	11.99472	0.7759594
1195	0	14	11.93011	0.5532011
1196	0	11	11.86586	-0.2610675
1197	0	12	11.80197	5.716565E-02
1198	0	17	11.73844	1.276116
1199	0	22	11.67526	2.201242
1200	0	14	11.61244	0.6381035
1201	0	10	11.54996	-0.490141
1202	0	19	11.48784	1.723409
1203	0	8	11.42606	-1.211294
1204	0	8	11.36462	-1.189575
1205	0	12	11.30354	0.201052
1206	0	9	11.24279	-0.7475958
1207	0	16	11.18238	1.204405
1208	0	14	11.12231	0.7690954
1209	0	11	11.06257	-0.0188666
1210	0	16	11.00317	1.249207
1211	0	13	10.9441	0.5702034
1212	0	10	10.88536	-0.2799765
1213	0	12	10.82695	0.3386298
1214	0	13	10.76887	0.6188046
1215	0	16	10.71799	1.320502
1216	1	15	10.6848	1.11418
1217	0	16	10.62751	1.343123
1218	0	17	10.57054	1.559374
1219	0	15	10.51389	1.15831
1220	0	15	10.45755	1.172855
1221	0	16	10.40153	1.399617
1222	0	13	10.34582	0.7361362
1223	0	11	10.29043	0.2139445
1224	0	8	10.23534	-0.7903121
1225	0	5	10.18056	-2.316818
1226	0	10	10.12609	-3.987287E-02
1227	0	12	10.07192	0.5565884
1228	0	8	10.01806	-0.7134905
1229	0	12	9.964492	0.5876006
1230	0	17	9.911226	1.71928
1231	0	12	9.858259	0.6182673
1232	0	13	9.805588	0.8859705
1233	0	12	9.753211	0.6485921
1234	0	10	9.701127	9.451193E-02
1235	0	11	9.649334	0.4072411
1236	0	9	9.59783	-0.1992766
1237	0	15	9.546614	1.408058
1238	0	10	9.495683	0.1594791
1239	0	11	9.445038	0.4688388
1240	0	6	9.394675	-1.38587
1241	0	14	9.344595	1.244209
1242	0	11	9.294793	0.5141392
1243	0	13	9.245271	1.041375
1244	0	10	9.196025	0.2542393
1245	0	10	9.147055	0.269725
1246	0	13	9.098357	1.082121
1247	0	20	9.049932	2.448509
1248	0	11	9.001778	0.6024867
1249	0	19	8.953893	2.304735
1250	0	7	8.906276	-0.7205045
1251	0	12	8.858924	0.9067506
1252	0	6	8.818723	-1.150739
1253	1	8	8.796139	-0.2814776
1254	0	10	8.749403	0.3954735
1255	0	11	8.702928	0.6925934
1256	0	8	8.656713	-0.2321829
1257	0	13	8.610756	1.217357
1258	0	9	8.565056	0.1449814
1259	0	6	8.51961	-1.028627
1260	0	11	8.474421	0.7614909
1261	0	8	8.429482	-0.1518446
1262	0	8	8.384794	-0.1360453
1263	0	10	8.340357	0.5248253
1264	0	14	8.303054	1.522573
1265	1	13	8.283353	1.308163
1266	0	13	8.239483	1.32033
1267	0	12	8.195857	1.098161
1268	0	7	8.152475	-0.4355947
1269	0	8	8.109337	-3.865641E-02
1270	0	7	8.066438	-0.4030756
1271	0	18	8.02378	2.351418
1272	0	5	7.981359	-1.333305
1273	0	5	7.939177	-1.31444
1274	0	10	7.89723	0.6649544
1275	0	10	7.855517	0.6781451
1276	0	8	7.814037	6.574774E-02
1277	0	9	7.772789	0.4090702
1278	0	12	7.731771	1.232131
1279	0	8	7.690984	0.1092537
1280	0	8	7.650424	0.1235939
1281	0	12	7.61009	1.267258
1282	0	9	7.569982	0.4766726
1283	0	14	7.530097	1.729154
1284	0	15	7.490436	1.938961
1285	0	6	7.450996	-0.5923668
1286	0	7	7.411777	-0.1556371
1287	0	6	7.372777	-0.5604339
1288	0	8	7.333995	0.2354684
1289	0	10	7.29543	0.8552603
1290	0	7	7.25708	-9.716714E-02
1291	0	17	7.218945	2.372254
1292	0	10	7.181021	0.8914394
1293	0	7	7.143312	-5.416666E-02
1294	0	12	7.105811	1.412831
1295	0	12	7.068521	1.423595
1296	0	9	7.031439	0.6561869
1297	0	10	6.994565	0.9504021
1298	0	8	6.957896	0.3684393
1299	0	6	6.921433	-0.3761734
1300	0	5	6.885173	-0.8430749
1301	0	6	6.849116	-0.3466501
1302	0	15	6.81326	2.113807
1303	0	4	6.777605	-1.388802
1304	0	8	6.742148	0.4447179
1305	0	6	6.706891	-0.2885869
1306	0	8	6.671829	0.4695793
1307	0	9	6.636964	0.7876785
1308	0	12	6.602294	1.558184
1309	0	10	6.567817	1.085351
1310	0	6	6.533534	-0.2178142
1311	0	5	6.499441	-0.6705705
1312	0	7	6.465539	0.2020073
1313	0	5	6.431827	-0.6403325
1314	0	11	6.398303	1.387464
1315	0	3	6.364966	-1.942764
1316	0	9	6.331816	0.8893946
1317	0	4	6.298851	-1.149426
1318	0	13	6.26607	1.867656
1319	0	8	6.233472	0.6245618
1320	0	5	6.201057	-0.537129
1321	0	9	6.168823	0.9437258
1322	0	6	6.136769	-5.583564E-02
1323	0	7	6.104894	0.3383184
1324	0	9	6.073197	0.975601
1325	0	8	6.041677	0.6923719
1326	0	9	6.010333	0.9965556
1327	0	10	5.979164	1.2715
1328	0	7	5.94817	0.3975545
1329	0	8	5.917348	0.7363285
1330	0	6	5.886699	4.625486E-02
1331	0	2	5.856221	-2.72676
1332	0	4	5.825914	-0.912957
1333	0	6	5.795776	8.337395E-02
1334	0	10	5.765807	1.338969
1335	0	5	5.736004	-0.3291512
1336	0	6	5.706368	0.1198746
1337	0	9	5.676898	1.1077
1338	0	6	5.647593	0.1438695
1339	0	4	5.618451	-0.8092256
1340	0	6	5.589472	0.1675972
1341	0	6	5.560656	0.1793616
1342	0	8	5.532	0.8725697
1343	0	6	5.503504	0.2026935
1344	0	6	5.475168	0.2142619
1345	0	6	5.44699	0.2257654
1346	0	7	5.418969	0.5975735
1347	0	11	5.391106	1.691145
1348	0	6	5.363397	0.259892
1349	0	6	5.335844	0.2711405
1350	0	14	5.308444	2.322916
1351	0	3	5.281198	-1.31705
1352	0	6	5.254104	0.3045109
1353	0	10	5.227161	1.509304
1354	0	9	5.200369	1.266544
1355	0	4	5.180613	-0.5903063
1356	1	6	5.17836	0.3354331
1357	0	7	5.151841	0.6985386
1358	0	10	5.125469	1.541462
1359	0	8	5.099246	1.025572
1360	0	8	5.073168	1.034791
1361	0	8	5.047236	1.04396
1362	0	8	5.02145	1.053076
1363	0	8	4.995808	1.062142
1364	0	8	4.970308	1.071158
1365	0	5	4.944951	2.461863E-02
1366	0	7	4.919736	0.7862657
1367	0	7	4.894662	0.795743
1368	0	4	4.869728	-0.4348638
1369	0	7	4.844933	0.8145388
1370	0	4	4.820277	-0.4101384
1371	0	5	4.795759	9.133948E-02
1372	0	4	4.771378	-0.3856888
1373	0	6	4.747132	0.5114811
1374	0	9	4.723023	1.425659
1375	0	6	4.699048	0.5311114
1376	0	6	4.675207	0.5408446
1377	0	7	4.651499	0.8876498
