Calculated using 1 exponential

Prompt data : Prompt
Decay data : q00

The initial parameters are:

 Shift Value = 0 ch
               0 sec
 Shift Limit = 600 ch
               3.292181E-08 sec

 T1 Estimate = 367.8318 ch
               2.018281E-08 sec

 A Free
 B1 Free

 Prompt and decay LO = 2 ch
                       1.097394E-10 sec
 Prompt and decay HI = 4096 ch
                       2.247462E-07 sec

 Background on prompt = 0.2075472
 Time calibration = 5.486969E-11 sec/ch
---------------------------------------------
The fitted parameters are:

 Hi reduced to: 3496 ch

 SHIFT = 3.351811 ch
         1.839128E-10 sec
         S.Dev = 6.562068E-12 sec

 T1 = 357.677 ch
      1.962563E-08 sec
      S.Dev = 4.135398E-11 sec

 A  = 1.921455E-02
      S.Dev = 2.931905E-02

 B1 = 4.160425E-02
      [100.00 Rel.Ampl]
      S.Dev = 7.107228E-05

 CHISQ = 1.222581
 [ 3491 degrees of freedom ]

 Chi-squared Probability = 1.7530E-16%
 Durbin-Watson Parameter =   1.477772
 Negative residuals      =   46.60944%
 Residuals < 1 s.dev     =   69.69957%
 Residuals < 2 s.dev     =   94.73534%
 Residuals < 3 s.dev     =   98.45493%
 Residuals < 4 s.dev     =   99.22747%


Chan	Prompt	Decay	Fit	Residuals
119	0	0	5.094963E-02	-5.094963E-02
120	0	0	5.086102E-02	-5.086102E-02
121	0	0	5.077267E-02	-5.077267E-02
122	0	0	5.068456E-02	-5.068456E-02
123	0	1	0.0505967	0.9494033
124	0	0	5.050908E-02	-5.050908E-02
125	0	0	5.042171E-02	-5.042171E-02
126	0	0	5.033458E-02	-5.033458E-02
127	0	0	0.0502477	-0.0502477
128	0	0	5.016105E-02	-5.016105E-02
129	0	1	5.007465E-02	0.9499254
130	0	0	4.998849E-02	-4.998849E-02
131	0	0	4.990257E-02	-4.990257E-02
132	0	0	0.0498169	-0.0498169
133	0	0	4.973146E-02	-4.973146E-02
134	0	0	4.964625E-02	-4.964625E-02
135	0	0	4.956129E-02	-4.956129E-02
136	0	0	4.947656E-02	-4.947656E-02
137	0	0	4.939207E-02	-4.939207E-02
138	0	0	4.930782E-02	-4.930782E-02
139	0	0	0.0492238	-0.0492238
140	0	0	4.914002E-02	-4.914002E-02
141	0	0	4.905647E-02	-4.905647E-02
142	0	0	4.897315E-02	-4.897315E-02
143	0	0	4.889007E-02	-4.889007E-02
144	0	1	4.880721E-02	0.9511928
145	0	0	0.0487246	-0.0487246
146	0	0	0.0486422	-0.0486422
147	0	0	4.856005E-02	-4.856005E-02
148	0	0	4.847811E-02	-4.847811E-02
149	0	0	4.839641E-02	-4.839641E-02
150	0	0	4.831494E-02	-4.831494E-02
151	0	0	4.823369E-02	-4.823369E-02
152	0	0	4.815267E-02	-4.815267E-02
153	0	1	4.807187E-02	0.9519281
154	0	0	0.0479913	-0.0479913
155	0	1	4.791096E-02	0.9520891
156	0	1	4.783084E-02	0.9521692
157	0	0	4.775095E-02	-4.775095E-02
158	0	1	4.767127E-02	0.9523287
159	0	0	4.759182E-02	-4.759182E-02
160	0	0	4.751259E-02	-4.751259E-02
161	0	0	4.743359E-02	-4.743359E-02
162	0	0	0.0473548	-0.0473548
163	0	0	4.727623E-02	-4.727623E-02
164	0	1	4.719789E-02	0.9528021
165	0	0	4.711976E-02	-4.711976E-02
166	0	0	4.704185E-02	-4.704185E-02
167	0	0	4.696415E-02	-4.696415E-02
168	0	0	4.688668E-02	-4.688668E-02
169	0	1	4.680942E-02	0.9531906
170	0	0	4.673238E-02	-4.673238E-02
171	0	0	4.665555E-02	-4.665555E-02
172	0	2	4.657893E-02	1.381277
173	0	0	4.650253E-02	-4.650253E-02
174	0	1	4.642635E-02	0.9535736
175	0	0	4.635037E-02	-4.635037E-02
176	0	0	4.627461E-02	-4.627461E-02
177	0	0	4.619906E-02	-4.619906E-02
178	0	0	4.612372E-02	-4.612372E-02
179	0	0	0.0460486	-0.0460486
180	0	0	4.597368E-02	-4.597368E-02
181	0	0	4.589897E-02	-4.589897E-02
182	0	0	4.582446E-02	-4.582446E-02
183	0	0	4.575017E-02	-4.575017E-02
184	0	1	4.567608E-02	0.9543239
185	0	1	4.560221E-02	0.9543978
186	0	2	4.552853E-02	1.38202
187	0	0	4.545506E-02	-4.545506E-02
188	0	1	0.0453818	0.9546182
189	0	1	4.530875E-02	0.9546912
190	0	0	4.523589E-02	-4.523589E-02
191	0	0	4.516324E-02	-4.516324E-02
192	0	0	4.509079E-02	-4.509079E-02
193	0	0	4.501855E-02	-4.501855E-02
194	0	1	4.494651E-02	0.9550535
195	0	2	4.487466E-02	1.382482
196	0	0	4.480302E-02	-4.480302E-02
197	0	1	4.473158E-02	0.9552684
198	0	0	4.466034E-02	-4.466034E-02
199	0	1	0.0445893	0.9554107
200	0	0	4.451845E-02	-4.451845E-02
201	0	0	0.0444478	-0.0444478
202	0	1	4.437735E-02	0.9556227
203	0	1	0.0443071	0.9556929
204	0	0	4.423704E-02	-4.423704E-02
205	0	0	4.416718E-02	-4.416718E-02
206	0	0	4.409752E-02	-4.409752E-02
207	0	0	4.402805E-02	-4.402805E-02
208	0	0	4.395877E-02	-4.395877E-02
209	0	1	4.388969E-02	0.9561103
210	0	0	4.382079E-02	-4.382079E-02
211	0	0	0.0437521	-0.0437521
212	0	0	4.368359E-02	-4.368359E-02
213	0	0	4.361527E-02	-4.361527E-02
214	0	1	4.354715E-02	0.9564528
215	0	0	4.347921E-02	-4.347921E-02
216	0	0	4.341147E-02	-4.341147E-02
217	0	0	4.334391E-02	-4.334391E-02
218	0	1	4.327654E-02	0.9567235
219	0	0	4.320936E-02	-4.320936E-02
220	0	1	4.314237E-02	0.9568576
221	0	0	4.307557E-02	-4.307557E-02
222	0	1	4.300895E-02	0.9569911
223	0	0	4.294252E-02	-4.294252E-02
224	0	0	4.287627E-02	-4.287627E-02
225	0	0	4.281021E-02	-4.281021E-02
226	0	1	4.274433E-02	0.9572557
227	0	0	4.267864E-02	-4.267864E-02
228	0	0	4.261312E-02	-4.261312E-02
229	0	0	0.0425478	-0.0425478
230	0	1	4.248265E-02	0.9575173
231	0	1	4.241769E-02	0.9575823
232	0	0	4.235291E-02	-4.235291E-02
233	0	0	4.228831E-02	-4.228831E-02
234	0	0	4.222389E-02	-4.222389E-02
235	0	0	4.215964E-02	-4.215964E-02
236	0	2	4.209558E-02	1.384447
237	0	0	0.0420317	-0.0420317
238	0	0	0.041968	-0.041968
239	0	1	4.190447E-02	0.9580956
240	0	1	4.184112E-02	0.9581589
241	0	0	4.177795E-02	-4.177795E-02
242	0	0	4.171495E-02	-4.171495E-02
243	0	0	4.165213E-02	-4.165213E-02
244	0	0	4.158949E-02	-4.158949E-02
245	0	1	4.152702E-02	0.958473
246	0	0	4.146472E-02	-4.146472E-02
247	0	0	0.0414026	-0.0414026
248	0	0	4.134066E-02	-4.134066E-02
249	0	0	4.127888E-02	-4.127888E-02
250	0	0	4.121728E-02	-4.121728E-02
251	0	0	4.115585E-02	-4.115585E-02
252	0	1	4.109459E-02	0.9589054
253	0	0	0.0410335	-0.0410335
254	0	0	4.097258E-02	-4.097258E-02
255	0	0	4.091183E-02	-4.091183E-02
256	0	0	4.085126E-02	-4.085126E-02
257	0	0	4.079085E-02	-4.079085E-02
258	0	0	4.073061E-02	-4.073061E-02
259	0	0	4.067054E-02	-4.067054E-02
260	0	0	4.061063E-02	-4.061063E-02
