Calculated using 1 exponential

Prompt data : Prompt
Decay data : q0.03

The initial parameters are:

 Shift Value = 0 ch
               0 sec
 Shift Limit = 600 ch
               3.292181E-08 sec

 T1 Estimate = 109.2598 ch
               5.995052E-09 sec

 A Free
 B1 Free

 Prompt and decay LO = 2 ch
                       1.097394E-10 sec
 Prompt and decay HI = 4096 ch
                       2.247462E-07 sec

 Background on prompt = 0.2075472
 Time calibration = 5.486969E-11 sec/ch
---------------------------------------------
The fitted parameters are:

 Hi reduced to: 3496 ch

 SHIFT = 4.751914 ch
         2.60736E-10 sec
         S.Dev = 5.241632E-12 sec

 T1 = 130.9911 ch
      7.187443E-09 sec
      S.Dev = 2.026599E-11 sec

 A  = 0.2657596
      S.Dev = 2.002454E-02

 B1 = 4.630987E-02
      [100.00 Rel.Ampl]
      S.Dev = 1.232201E-04

 CHISQ = 0.9088069
 [ 3491 degrees of freedom ]

 Chi-squared Probability =   99.99564%
 Durbin-Watson Parameter =   1.278126
 Negative residuals      =   55.13591%
 Residuals < 1 s.dev     =   81.71674%
 Residuals < 2 s.dev     =   97.11016%
 Residuals < 3 s.dev     =   98.91273%
 Residuals < 4 s.dev     =   99.25608%


Chan	Prompt	Decay	Fit	Residuals
457	8	787	772.6192	0.5126201
458	6	789	766.9657	0.7844419
459	2	815	761.3438	1.879494
460	4	723	755.7187	-1.216821
461	6	735	750.1588	-0.559139
462	1	698	744.7911	-1.771071
463	3	727	739.3496	-0.4580217
464	3	701	733.834	-1.240122
465	1	756	728.4523	1.001901
466	1	711	723.1237	-0.4546727
467	2	751	717.6855	1.215664
468	2	732	712.3578	0.725997
469	3	736	707.0478	1.067193
470	1	721	701.7092	0.7184281
471	3	705	696.4225	0.3230479
472	3	676	691.2105	-0.5850196
473	3	680	686.0496	-0.2319924
474	3	670	680.9398	-0.4226397
475	2	612	675.8224	-2.57987
476	1	672	670.8131	4.578526E-02
477	1	661	665.8419	-0.1883288
478	0	643	660.9085	-0.7062426
479	2	603	656.0012	-2.158376
480	3	603	651.0853	-1.958186
481	2	624	646.1722	-0.8876
482	4	580	641.2874	-2.544821
483	3	615	636.4329	-0.8642564
484	0	628	631.6885	-0.1471887
485	1	635	627.0035	0.3173323
486	1	645	622.3423	0.8921466
487	0	593	617.7743	-1.017358
488	1	603	613.1746	-0.4143401
489	2	536	608.5225	-3.132493
490	1	546	603.933	-2.479306
491	2	577	599.3696	-0.9312573
492	0	535	594.8223	-2.586345
493	0	515	590.3486	-3.320255
494	0	538	585.9319	-2.066493
495	3	563	581.5257	-0.780765
496	1	531	577.1672	-2.003485
497	1	520	572.7798	-2.314547
498	0	568	568.4258	-1.786795E-02
499	2	523	564.1368	-1.798788
500	1	507	559.954	-2.351772
501	0	574	555.734	0.7624077
502	0	623	551.537	2.863105
503	1	526	547.365	-0.9315578
504	1	553	543.2753	0.4135351
505	0	477	539.173	-2.846708
506	3	511	535.0746	-1.064997
507	0	456	531.0164	-3.512966
508	0	496	527.0165	-1.392681
509	0	482	523.0379	-1.869225
510	0	500	519.0941	-0.8539121
511	0	480	515.2449	-1.608701
512	0	481	511.3285	-1.382859
513	2	541	507.4418	1.442781
514	1	479	503.5847	-1.123304
515	2	529	499.757	1.271437
516	0	533	495.9583	1.604455
517	2	503	492.209	0.4811476
518	1	458	488.5387	-1.426978
519	0	499	484.8731	0.6324052
520	0	458	481.2496	-1.086383
521	1	450	477.6122	-1.301649
522	0	451	474.0529	-1.085517
523	0	472	470.4771	7.009942E-02
524	0	454	466.9011	-0.6054783
525	0	420	463.3614	-2.115818
526	0	453	459.8669	-0.3226343
527	0	444	456.3716	-0.5871308
528	0	473	452.903	0.9240631
529	0	436	449.4606	-0.6446474
530	0	444	446.0445	-9.702887E-02
531	1	453	442.6543	0.4860835
532	1	415	439.29	-1.192348
533	3	424	435.9511	-0.5803987
534	1	437	432.6378	0.2086744
535	3	419	429.3586	-0.5060498
536	1	403	426.1317	-1.152273
537	0	432	422.9522	0.435312
538	1	436	419.8432	0.7737703
539	1	367	416.7115	-2.59492
540	6	403	413.6499	-0.530511
541	1	385	410.5335	-1.301308
542	2	429	407.4224	1.041775
543	2	382	404.3624	-1.144161
544	2	405	401.3826	0.1797486
545	1	385	398.5413	-0.690128
546	3	334	395.5602	-3.368423
547	3	418	392.6364	1.240575
548	2	404	389.7347	0.7097232
549	3	412	386.8438	1.239359
550	5	372	383.963	-0.6202549
551	4	365	381.1733	-0.8465513
552	2	382	378.3935	0.1845265
553	0	369	375.6116	-0.3441847
554	2	379	372.9082	0.3129146
555	1	362	370.2831	-0.4353491
556	4	353	367.6206	-0.7781763
557	5	364	364.8888	-4.658706E-02
558	1	360	362.1363	-0.1125925
559	1	344	359.4552	-0.8332902
560	3	333	356.7943	-1.303917
561	2	372	354.2685	0.9193342
562	0	349	351.7509	-0.1472548
563	4	339	349.1143	-0.5493344
564	1	372	346.5206	1.321047
565	5	351	344.0042	0.3734059
566	0	309	341.452	-1.846131
567	1	321	338.9005	-0.9991109
568	3	357	336.4653	1.086812
569	4	338	333.9905	0.2180876
570	1	308	331.6182	-1.34577
571	2	309	329.1072	-1.143861
572	1	320	326.6656	-0.3726194
573	0	314	324.3231	-0.5825657
574	1	311	321.9987	-0.6236801
575	1	307	319.5998	-0.7191064
576	0	320	317.2422	0.1541647
577	0	307	314.859	-0.4485373
578	0	295	312.4755	-1.017464
579	2	335	310.1376	1.358378
580	2	313	307.8084	0.293446
581	0	287	305.4695	-1.090223
582	1	300	303.1485	-0.1817769
583	1	267	300.8655	-2.072534
584	1	283	298.6618	-0.9309958
585	0	294	296.4544	-0.1431439
586	0	278	294.2109	-0.9722674
587	0	296	292.0119	0.2318035
588	2	277	289.8296	-0.7708535
589	0	296	287.6548	0.4850522
590	0	303	285.4692	1.007116
591	0	270	283.3003	-0.8094282
592	3	285	281.1682	0.2269755
593	1	263	279.0939	-0.9923906
594	0	274	276.9734	-0.179629
595	2	270	274.869	-0.296319
596	0	258	272.8125	-0.9221841
597	0	277	270.8453	0.3698015
598	0	274	268.8149	0.3132409
599	1	276	266.793	0.5541945
600	1	269	264.828	0.2543693
601	0	245	262.816	-1.138223
602	1	271	260.8193	0.6184332
603	0	263	258.8468	0.2560953
604	0	244	256.9167	-0.82691
605	0	227	254.9923	-1.857914
606	0	214	253.0641	-2.67037
607	0	260	251.169	0.5476759
608	0	222	249.2609	-1.829629
609	0	248	247.3673	4.017879E-02
610	0	260	245.4881	0.8999928
611	0	265	243.6231	1.313171
612	0	230	241.7724	-0.776248
613	0	240	239.9357	4.148612E-03
614	0	235	238.113	-0.2030711
615	0	223	236.3042	-0.8909141
616	0	240	234.5091	0.3544345
617	0	234	232.7277	0.0831734
618	0	213	230.9598	-1.230587
619	0	215	229.2054	-0.9688001
620	0	206	227.4643	-1.495489
621	0	230	225.7365	0.2811291
622	1	248	224.0217	1.522621
623	0	209	222.3201	-0.9213684
624	0	226	220.6314	0.3571164
625	0	196	218.9555	-1.639677
626	0	196	217.3014	-1.521526
627	0	202	215.6782	-0.9623964
628	0	198	214.04	-1.139914
629	0	217	212.4142	0.3113013
630	0	225	210.8008	0.9466105
631	0	187	209.1997	-1.623405
632	0	194	207.6108	-0.9771969
633	0	191	206.0339	-1.087816
634	0	220	204.4691	1.047096
635	0	214	202.9161	0.7576814
636	0	204	201.3749	0.1837932
637	0	195	199.8455	-0.3469927
638	0	185	198.3277	-0.9798707
639	0	204	196.8214	0.5026017
640	0	192	195.3266	-0.2400777
641	1	196	193.8432	0.1540582
642	0	201	192.371	0.6086426
643	0	172	190.91	-1.441877
644	0	166	189.4602	-1.820864
645	0	198	188.0304	0.7085078
646	0	185	186.6298	-0.119828
647	0	201	185.2125	1.113562
648	0	174	183.806	-0.7433921
649	0	173	182.4102	-0.7154433
650	0	201	181.025	1.408929
651	0	192	179.6503	0.8912629
652	0	160	178.2861	-1.445642
653	0	192	176.9322	1.087422
654	1	191	175.5887	1.115124
655	0	174	174.2553	-1.935732E-02
656	1	172	172.9321	-7.107533E-02
657	0	180	171.619	0.6246815
658	0	155	170.3249	-1.230926
659	0	158	169.059	-0.879806
660	0	163	167.7843	-0.374739
661	1	169	166.5378	0.1894038
662	0	152	165.2733	-1.076603
663	0	177	164.0184	0.975759
664	0	162	162.773	-6.073462E-02
665	0	165	161.5462	0.2688789
666	0	150	160.347	-0.8448328
667	0	169	159.1296	0.7592598
668	0	163	157.9215	0.3977817
669	0	166	156.7225	0.7200757
670	0	153	155.5326	-0.2047505
671	0	153	154.3518	-0.1092883
672	0	137	153.18	-1.38235
673	0	130	152.0171	-1.931025
674	0	148	150.863	-0.2353377
675	1	167	149.7177	1.337345
676	0	150	148.5811	0.1158514
677	0	152	147.4532	0.3687953
678	0	137	146.3338	-0.7974431
679	0	166	145.232	1.611909
680	0	161	144.1569	1.327421
681	0	144	143.0626	7.811483E-02
682	0	161	141.9767	1.499249
683	0	147	140.899	0.5032056
684	0	128	139.8294	-1.045584
685	0	156	138.7681	1.37966
686	0	152	137.7147	1.158688
687	0	147	136.6694	0.8520495
688	0	154	135.6321	1.480129
689	0	150	134.6026	1.257191
690	0	130	133.581	-0.3140739
691	0	130	132.5671	-0.225153
692	0	130	131.561	-0.1369065
693	0	141	130.5625	0.8789973
694	0	145	129.5716	1.281261
695	0	124	128.5882	-0.4120321
696	0	117	127.6123	-0.981108
697	0	138	126.6438	0.9667014
698	1	105	125.6827	-2.018428
699	0	108	124.7289	-1.609742
700	0	122	123.7824	-0.161369
701	0	111	122.843	-1.124091
702	1	132	121.9199	0.8773635
703	0	128	121.0221	0.6167669
704	0	113	120.1037	-0.6682612
705	0	123	119.1924	0.343324
706	0	105	118.2969	-1.297649
707	0	123	117.4267	0.5025278
708	0	123	116.5357	0.5828679
709	0	133	115.6515	1.504309
710	0	116	114.7739	0.1138367
711	0	108	113.9031	-0.5680274
712	0	93	113.0389	-2.077937
713	0	107	112.1813	-0.5008912
714	0	129	111.3301	1.555745
715	0	118	110.4855	0.6917668
716	0	95	109.6473	-1.502778
717	0	103	108.8154	-0.5730106
718	0	115	107.9899	0.6536953
719	0	115	107.1707	0.7300903
